0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.095000, 0.578000,0.578000, 0.022000,0.095000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.558000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.397000,0.564000, 0.022000,0.022000, 0.022000,0.558000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.024000, 0.578000,0.578000, 0.022000,0.026000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.568000, 0.022000,0.022000, 0.022000,0.568000
0.578000,0.022000, 0.578000,0.568000, 0.022000,0.022000, 0.022000,0.568000
0.578000,0.022000, 0.578000,0.568000, 0.022000,0.022000, 0.022000,0.568000
0.578000,0.029000, 0.578000,0.578000, 0.022000,0.030000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
0.578000,0.022000, 0.578000,0.573000, 0.022000,0.022000, 0.022000,0.555000
0.578000,0.022000, 0.578000,0.578000, 0.022000,0.022000, 0.022000,0.578000
